index,smiles,name,opsin_smiles,std_original,std_opsin
32371,CCN=C1O[C@@]2(CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)C(=O)N1CCCN(C)C,"(1S,2R,10S,11S,14R,15S,17S)-17-hydroxy-2,15-dimethyl-3'-(3-(dimethylamino)propyl)-2-(ethylimino)-1-oxa-3-azaspiro[tetracyclo[8.7.0.0^{11,15}.0^{2,7}]heptadeca-3,6-diene-14,5'-cyclopentane]-4'-one-5-one",,CCN=C1O[C@@]2(CC[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)C(=O)N1CCCN(C)C,
32394,CC1=NOC2(CCC(C)(N)c3ccccc32)C1,"2-methylspiro[bicyclo[4.4.0]deca-1(10),6,8-triene-5,5'-(3-methyl-1-oxa-2-azacyclopent-2-ene)]-2-amine",,CC1=NOC2(CCC(C)(N)c3ccccc32)C1,
32460,COc1ccc2c(c1)OC1(CCN(C[C@@H](O)c3ccccc3)CC1)C[C@H]2O,"(5R)-9-methoxyspiro[2-oxabicyclo[4.4.0]deca-1(6),7,9-triene-3,4'-((1S)-2-(piperidin-1-yl)-1-phenylethane)]-1'-ol-5-ol",,COc1ccc2c(c1)OC1(CCN(C[C@@H](O)c3ccccc3)CC1)C[C@H]2O,
32463,C=CCN1C(=O)C2(c3ccccc31)c1c(oc3ccc(F)cc3c1=O)C(=O)N2Cc1ccco1,"5-fluoro-12-((furan-2-yl)methyl)-7'-(prop-2-en-1-yl)-7-azaspiro[9-oxa-12-azatricyclo[8.3.0.0^{3,8}]trideca-1(10),3(8),4,6-tetraene-13,9'-bicyclo[4.3.0]nona-1,3,5-triene]-8'-one-2,11-dione",FC1=CC=2C(C3=C(OC2N=C1)C(N(C31C(C(C3=CC=CC=C13)CC=C)=O)CC=1OC=CC1)=O)=O,C=CCN1C(=O)C2(c3ccccc31)c1c(oc3ccc(F)cc3c1=O)C(=O)N2Cc1ccco1,C=CCC1C(=O)C2(c3ccccc31)c1c(oc3ncc(F)cc3c1=O)C(=O)N2Cc1ccco1
32480,CN=S1(=O)C[C@@](CF)(c2cc(-c3cc(-c4ncc(Cl)cn4)no3)ccc2F)N=C(N)C1(C)C,"(5S)-5-(5-(3-(5-chloropyrimidin-2-yl)isoxazol-5-yl)-2-fluorophenyl)-5-(fluoromethyl)-2,2,N-trimethyl-1-oxo-1lambda^6-thia-4-azacyclohex-3-ene-1,3-diamine",ClC=1C=NC(=NC1)C1=NOC(=C1)C=1C=CC(=C(C1)[C@]1(N=C(C(S(C1)(NC)=O)(C)C)N)CF)F,CN=S1(=O)C[C@@](CF)(c2cc(-c3cc(-c4ncc(Cl)cn4)no3)ccc2F)N=C(N)C1(C)C,CN[SH]1(=O)C[C@@](CF)(c2cc(-c3cc(-c4ncc(Cl)cn4)no3)ccc2F)N=C(N)C1(C)C
32507,Cc1ccc(C)c(S(=O)(=O)N(C)/N=C\c2cnc3ccc(-c4cccnc4)cn23)c1,"3-(pyridin-3-yl)-1,7-diazabicyclo[4.3.0]nona-2,4,6,8-tetraene-9-carbaldehyde (2,5-dimethylphenylsulfonyl)methylhydrazone",CC1=C(C=C(C=C1)C)S(=O)(=O)CNN=CC1=CN=C2C=CC(=CN12)C=1C=NC=CC1,Cc1ccc(C)c(S(=O)(=O)N(C)/N=C\c2cnc3ccc(-c4cccnc4)cn23)c1,Cc1ccc(C)c(S(=O)(=O)CNN=Cc2cnc3ccc(-c4cccnc4)cn23)c1
32545,COC(=O)CCCC(C)(C)c1ccc2cc3ccc(C(C)(C)c4ccccc4)cc3cc2c1,methyl 5-methyl-5-(6-(2-phenylpropan-2-yl)anthracen-12-yl)hexanoate,,COC(=O)CCCC(C)(C)c1ccc2cc3ccc(C(C)(C)c4ccccc4)cc3cc2c1,
32581,CCc1cc2c(s1)CCO[C@@]21CCN(Cc2cnc(NC(C)(CC)CO)nc2)[C@@H](C)C1,"2-methyl-2-((5-(((2S,4R)-2-methyl-8'-ethyl-3-oxa-7-thiaspiro[piperidine-4,2'-bicyclo[4.3.0]nona-1(6),8-diene]-1-yl)methyl)pyrimidin-2-yl)amino)butan-1-ol",,CCc1cc2c(s1)CCO[C@@]21CCN(Cc2cnc(NC(C)(CC)CO)nc2)[C@@H](C)C1,
32649,CC1=C(C)C2c3ccccc3C1[P+]2([S-])c1ccccc1,"9,10-dimethyl-11-phenyl-11-phosphatricyclo[6.2.1.0^{2,7}]undeca-2,4,6,9-tetraene-11-thiolate",CC=1C2C3=CC=CC=C3C(C1C)P2([S-])C2=CC=CC=C2,CC1=C(C)C2c3ccccc3C1[P+]2([S-])c1ccccc1,CC1=C(C)C2c3ccccc3C1[PH]2(S)c1ccccc1
32770,C=C[Si](OC(C)=O)(OC(C)=O)C(F)(F)C(C)F,"(1,1,2-trifluoropropyl)(acetoxy)ethenylsilyl acetate",C(C)(=O)O[SiH](C=COC(C)=O)C(C(C)F)(F)F,C=C[Si](OC(C)=O)(OC(C)=O)C(F)(F)C(C)F,CC(=O)OC=C[SiH](OC(C)=O)C(F)(F)C(C)F
32804,N#COSSSSOC#N,(nitrilo)(nitrilomethoxysulfanylsulfanylsulfanylsulfanyloxy)methane,,N#COSSSSOC#N,
32873,Cc1ccccc1[P+](c1ccccc1C)(c1ccccc1C)[B-](Cl)(C(Cl)Cl)C(Cl)Cl,1-(bis(2-methylphenyl)(bis(dichloromethyl)(chloro)boryl)phosphanyl)-2-methylbenzene,,Cc1ccccc1[P+](c1ccccc1C)(c1ccccc1C)[B-](Cl)(C(Cl)Cl)C(Cl)Cl,
33126,COCCNC(=O)C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,"N-(2-methoxyethyl)-2-((1S,2S,5R,6R,9S,10S,13R)-1,5,14-trimethyl-15-oxo-14-azatetracyclo[11.4.0.0^{2,10}.0^{5,9}]heptadec-16-en-6-yl)acetamide",COCCNC(C[C@@H]1[C@]2(CC[C@@H]3[C@@]4(C=CC(N([C@@H]4CC[C@H]3[C@@H]2CC1)C)=O)C)C)=O,COCCNC(=O)C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,COCCNC(=O)C[C@H]1CC[C@H]2[C@@H]3CC[C@H]4N(C)C(=O)C=C[C@@]4(C)[C@H]3CC[C@]12C
33181,C#Cc1ccc(C(=O)NC2CCC(NC(=O)c3ccc(C#C)cc3C(=O)O)CC2)c(C(=O)O)c1,"5-(ethynyl)-2-((4-(4-(ethynyl)benzene-1,2-dicarboxamido)cyclohexyl)carbamoyl)benzoic acid",,C#Cc1ccc(C(=O)NC2CCC(NC(=O)c3ccc(C#C)cc3C(=O)O)CC2)c(C(=O)O)c1,
33336,C=C1CC[C@H](C)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@@H](C)C(C)C)CC[C@@H]12,"(1R,5E,6R,9R)-9-((2R,3E,5S)-5,6-dimethylhept-3-en-2-yl)-1-methyl-5-((2Z)-2-((5S)-5-methyl-2-methylidenecyclohexylidene)ethylidene)bicyclo[4.3.0]nonane",C[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2/C(/CCC[C@]12C)=C/C=C/1\C(CC[C@@H](C1)C)=C)C(C)C,C=C1CC[C@H](C)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@@H](C)C(C)C)CC[C@@H]12,C=C1CC[C@H](C)C/C1=C/C=C1\CCC[C@@]2(C)[C@@H]1CC[C@@H]2[C@H](C)/C=C/[C@@H](C)C(C)C
33401,COC(=O)N[C@H](C(=O)N1[C@H](C)C[C@@H]2C[C@@H]21)C(C)C,"methyl (((2S)-3-methyl-1-((1S,3R,5R)-3-methyl-2-azabicyclo[3.1.0]hexan-2-yl)-1-oxobutan-2-yl)amino)formate",CC([C@@H](C(=O)N1[C@H]2C[C@@H]2C[C@H]1C)NC(=O)OC)C,COC(=O)NC(C(=O)N1[C@H](C)C[C@@H]2C[C@@H]21)C(C)C,COC(=O)NC(C(=O)N1[C@H](C)C[C@H]2C[C@@H]21)C(C)C
33581,NOO[N+](=O)[O-],,,NOO[N+](=O)[O-],
33935,O=C(O)CCCCC1=C[C@@H]2C[C@H](O)[C@@H](C=CCCC=CCCO)[C@@H]2C1,"5-((1R,5R,6R,7S)-7-hydroxy-6-(8-hydroxyocta-1,5-dien-1-yl)bicyclo[3.3.0]oct-2-en-3-yl)pentanoic acid",O[C@@H]1[C@@H]([C@@H]2CC(=C[C@@H]2C1)CCCCC(=O)O)C=CCCC=CCCO,O=C(O)CCCCC1=C[C@@H]2C[C@H](O)[C@@H](C=CCCC=CCCO)[C@@H]2C1,O=C(O)CCCCC1=C[C@@H]2C[C@H](O)[C@H](C=CCCC=CCCO)[C@@H]2C1
34023,O=C(OCC(=O)c1cccs1)c1cccc(N2C(=O)[C@@H]3[C@@H]4C=C[C@H]([C@H]5C[C@H]45)[C@@H]3C2=O)c1,"2-oxo-2-(thiophen-2-yl)ethyl 3-((1S,2R,6S,7S,8S,10S)-3,5-dioxo-4-azatetracyclo[5.3.2.0^{8,10}.0^{2,6}]dodec-11-en-4-yl)benzoate",O=C1[C@@H]2[C@@H]3[C@H]4C[C@@H]4[C@@H]([C@@H]2C(N1C=1C=C(C(=O)OCC(C=2SC=CC2)=O)C=CC1)=O)C=C3,O=C(OCC(=O)c1cccs1)c1cccc(-n2c(O)c3c(c2O)[C@@H]2C=C[C@@H]3[C@H]3C[C@@H]32)c1,O=C(OCC(=O)c1cccs1)c1cccc(-n2c(O)c3c(c2O)[C@H]2C=C[C@H]3[C@H]3C[C@@H]32)c1
34064,CC1(C)CCCC(C)(C)[N+]1(C)c1cccc(P([O-])[O-])c1[N+]1(C)C(C)(C)CCCC1(C)C,"1,2,2,6,6-pentamethyl-1-(2-(1,2,2,6,6-pentamethylpiperidinium-1-yl)-3-phosphorylphenyl)piperidinium",,CC1(C)CCCC(C)(C)[N+]1(C)c1cccc(P([O-])[O-])c1[N+]1(C)C(C)(C)CCCC1(C)C,
34187,Cc1cc(C)c(B2c3c(cc4c5c(cccc35)CC4)-c3ccc4c5c(ccc2c35)CC4)c(C)c1,,,Cc1cc(C)c(B2c3c(cc4c5c(cccc35)CC4)-c3ccc4c5c(ccc2c35)CC4)c(C)c1,
34526,C=C[C@@H]1CN(S(=O)(=O)c2ccc(C)cc2)[C@@H](c2ccncc2)C12C(=O)c1ccccc1C2=O,"4'-ethenyl-1-(4-methylphenylsulfonyl)-2-(pyridin-4-yl)spiro[indane-2,3'-pyrrolidine]-1,3-dione",,C=C[C@@H]1CN(S(=O)(=O)c2ccc(C)cc2)[C@@H](c2ccncc2)C12C(=O)c1ccccc1C2=O,
34596,COc1cc([N+](=O)[O-])cc2c1OC1(C=C2)N(C)c2ccc(-c3ccccc3)cc2C1(C)C,"10-methoxy-8-nitro-7',9',9'-trimethyl-3-phenyl-7-azaspiro[2-oxabicyclo[4.4.0]deca-1(6),4,7,9-tetraene-3,8'-bicyclo[4.3.0]nona-1(6),2,4-triene]",,COc1cc([N+](=O)[O-])cc2c1OC1(C=C2)N(C)c2ccc(-c3ccccc3)cc2C1(C)C,
34627,Cc1n[nH]nc1C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1CCc1ccccc1,"(3S)-spiro[indoline-3,3'-(1-(5-methyl-2H-1,2,3-triazol-4-yl)-1-((2S,3S)-2-(2-phenylethyl)-pyrrolidin-1-yl)methanone)]-2-one",,Cc1[nH]nnc1C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1CCc1ccccc1,
34750,NC(N)=N/N=C/c1cccc(C(F)(F)F)c1,,,N=C(N)N/N=C/c1cccc(C(F)(F)F)c1,
34751,CCOC(=O)OCO/N=[N+](\[O-])N(CC(=O)O)C(C)(C)C,2-((((((ethoxycarbonyloxy)methyl)oxy)imino)(oxido)ammonio)(tert-butyl)amino)acetic acid,C(C)OC(=O)OCON=[N+]([O-])N(CC(=O)O)C(C)(C)C,CCOC(=O)OCO/N=[N+](\[O-])N(CC(=O)O)C(C)(C)C,CCOC(=O)OCON=[N+]([O-])N(CC(=O)O)C(C)(C)C
34810,Cc1nc(-c2ccccc2)nc2c1COC[C@@]21CCN(C(=O)CC2CC2)C1,"1-((3R)-10'-methyl-8-phenyl-3-oxa-7,9-diazaspiro[pyrrolidine-3,5'-bicyclo[4.4.0]deca-1(10),6,8-triene]-1-yl)-2-cyclopropylethan-1-one",,Cc1nc(-c2ccccc2)nc2c1COC[C@@]21CCN(C(=O)CC2CC2)C1,
34818,C[C@@H]1[C@]2(C#N)C(N)=NC(=O)[C@]12C#N,"(1R,5R,6R)-2-amino-6-methyl-4-oxo-3-azabicyclo[3.1.0]hex-2-ene-1,5-dicarbonitrile",NC=1[C@@]2([C@H]([C@]2(C(N1)=O)C#N)C)C#N,C[C@@H]1[C@]2(C#N)C(=N)NC(=O)[C@]12C#N,C[C@@H]1[C@@]2(C#N)C(=N)NC(=O)[C@]12C#N
34954,CCOc1ccc(NC(=O)N2CCC3(CC2)CN(S(N)(=O)=O)c2ccccc23)cc1,"N-(4-ethoxyphenyl)-7'-(sulfamoyl)-7-azaspiro[piperidine-4,9'-bicyclo[4.3.0]nona-1,3,5-triene]-1-carboxamide",,CCOc1ccc(NC(=O)N2CCC3(CC2)CN(S(N)(=O)=O)c2ccccc23)cc1,
35389,CC(=O)O[C@H]1C[C@@]2(C)[C@@H]3CC[C@](C)(C(=O)CO)C=C3CC[C@@H]2C(C)(C)[C@H]1O,"(1S,2S,5S,10S,12R,13S)-12-hydroxy-5-(2-hydroxy-acetyl)-1,5,11,11-tetramethyltricyclo[8.4.0.0^{2,7}]tetradec-6-en-13-yl acetate",C(C)(=O)O[C@@H]1[C@@H](C([C@H]2CCC3=C[C@@](CC[C@@H]3[C@@]2(C1)C)(C)C(CO)=O)(C)C)O,CC(=O)O[C@H]1C[C@@]2(C)[C@@H]3CC[C@](C)(C(=O)CO)C=C3CC[C@@H]2C(C)(C)[C@H]1O,CC(=O)O[C@H]1C[C@]2(C)[C@H](CCC3=C[C@@](C)(C(=O)CO)CC[C@@H]32)C(C)(C)[C@H]1O
35502,CC1CCC2C(CCC3C2CCC2(C)C(C(C)CCC(C)(C)O)CCC32)C1,"5-(5,15-dimethylgonan-14-yl)-2-methylhexan-2-ol",CC12CC[C@@H]3[C@H](CC[C@@H]4CCC([C@@]34C(CCC(C)(O)C)C)C)[C@H]2CCCC1,CC1CCC2C(CCC3C2CCC2(C)C(C(C)CCC(C)(C)O)CCC32)C1,CC1CC[C@H]2CC[C@@H]3[C@H]4CCCCC4(C)CC[C@H]3[C@]12C(C)CCC(C)(C)O
35596,Cc1ccc2c(c1)C[C@@]1(CN2C)C(=O)NC(=O)N(CCc2ccc(F)cc2)C1=O,"(5R)-1-(2-(4-fluorophenyl)ethyl)-2',8'-dimethyl-2-azaspiro[1,3-diazacyclohexane-5,4'-bicyclo[4.4.0]deca-1(6),7,9-triene]-2,4,6-trione",,Cc1ccc2c(c1)C[C@@]1(CN2C)C(=O)NC(=O)N(CCc2ccc(F)cc2)C1=O,
35802,COc1cc2c(O)cc3c(c2cc1OC)-c1ccccc1-c1ccccc1C31CC(C)(C)C1,,,COc1cc2c(O)cc3c(c2cc1OC)-c1ccccc1-c1ccccc1C31CC(C)(C)C1,
35867,CC1(C)O[C@@H]2[C@H]([N+](=O)[O-])[C@H](CO)[C@H](O)[C@]3(COC(C)(C)O3)[C@@H]2O1,"(1R,2R,3S,4R,5R,6R)-4-(hydroxymethyl)-8,8-dimethyl-5-nitro-2',2'-dimethyl-1,3-dioxaspiro[7,9-dioxabicyclo[4.3.0]nonane-2,4'-cyclopentane]-3-ol",,CC1(C)O[C@@H]2C([N+](=O)[O-])[C@H](CO)[C@H](O)[C@]3(COC(C)(C)O3)[C@@H]2O1,
35932,CN(C)c1cccc(C(=O)N2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2c2nccn2C)c1,"(3R)-spiro[indoline-3,3'-(1-(3-(dimethylamino)phenyl)-1-((2R,3R)-2-(1-methyl-1H-imidazol-2-yl)-pyrrolidin-1-yl)methanone)]-2-one",,CN(C)c1cccc(C(=O)N2CC[C@]3(C(=O)Nc4ccccc43)[C@@H]2c2nccn2C)c1,
35965,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@@H](C)COCCCC(C)(C)O)CC[C@@H]23)C[C@H](O)C[C@H]1CO,"(1R,3Z,5R)-3-((2E)-2-((1R,6R,7R)-7-((2R)-1-(4-hydroxy-4-methylpentoxy)propan-2-yl)-6-methylbicyclo[4.3.0]nonan-2-ylidene)ethylidene)-5-(hydroxymethyl)-4-methylidenecyclohexanol",OC(CCCOC[C@H](C)[C@@H]1[C@]2(CCC/C(/[C@H]2CC1)=C\C=C/1\C[C@@H](C[C@H](C1=C)CO)O)C)(C)C,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@@H](C)COCCCC(C)(C)O)CC[C@@H]23)C[C@H](O)C[C@H]1CO,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@@H]2CC[C@@H]3[C@@H](C)COCCCC(C)(C)O)C[C@H](O)C[C@H]1CO
35992,C1CCC[C@H]2CCCN3CC[C@H](CCCCCC[C@H]4CCCN5CC[C@@H](CC1)O[C@H]45)O[C@H]23,,,C1CCC[C@H]2CCCN3CC[C@H](CCCCCC[C@H]4CCCN5CC[C@@H](CC1)O[C@H]45)O[C@H]23,
36138,CC(O)C(NC(=O)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(C)O)C(=O)O,2-(2-(3-amino-3-((2-hydroxy-2-oxoethyl)carbamoyl)propanamido)-3-hydroxybutanamido)-3-hydroxybutanoic acid,NC(CC(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)C(NCC(=O)O)=O,CC(O)C(NC(=O)C(NC(=O)CNC(=O)C(N)CC(=O)O)C(C)O)C(=O)O,CC(O)C(NC(=O)C(NC(=O)CC(N)C(=O)NCC(=O)O)C(C)O)C(=O)O
36246,CCOCC1CC23C(=C1C(=O)O)CC(CCC2C)C31CN(C(N)=NC)CCC1CNC,,,CCOCC1CC23C(=C1C(=O)O)CC(CCC2C)C31CN(C(=N)NC)CCC1CNC,
36249,O=CN(O)C(CS(=O)(=O)N1CCc2ccc(-c3ccsc3)cc2C1)C1CCCC1,"N-(1-cyclopentyl-2-(9-(thiophen-3-yl)-3-azabicyclo[4.4.0]deca-1(6),7,9-trien-3-ylsulfonyl)ethyl)-N-carbamic acid",,O=CN(O)C(CS(=O)(=O)N1CCc2ccc(-c3ccsc3)cc2C1)C1CCCC1,
36277,CCO[P+]([O-])(OCC)C(Nc1ccc(Cl)cc1)c1ccc2ccccc2c1,4-chloro-N-((diethoxyphosphoryl)(naphthalen-2-yl)methyl)benzen-1-amine,ClC1=CC=C(C=C1)NC(C1=CC2=CC=CC=C2C=C1)P(=O)(OCC)OCC,CCO[P+]([O-])(OCC)C(Nc1ccc(Cl)cc1)c1ccc2ccccc2c1,CCOP(=O)(OCC)C(Nc1ccc(Cl)cc1)c1ccc2ccccc2c1
36344,CC1(C)OB(c2ccc3c(c2)C2(CCCC2)CC32CCCC2)OC1(C)C,"2-(dispiro[cyclopentane-1,7'-bicyclo[4.3.0]nona-1(6),2,4-triene-9',1''-cyclopentane]-3-yl)-4,4,5,5-tetramethyl-1,3-dioxa-2-boracyclopentane",C12(CCCC1)CC1(C=3C=CC=CC32)CC(CC1)B1OC(C(O1)(C)C)(C)C,CC1(C)OB(c2ccc3c(c2)C2(CCCC2)CC32CCCC2)OC1(C)C,CC1(C)OB(C2CCC3(C2)CC2(CCCC2)c2ccccc23)OC1(C)C
36379,N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCC(=O)O)C(=O)O,(2S)-2-((2S)-2-aminopentanediamido)adipic acid,,NC(CCC(=O)O)C(=O)NC(CCCC(=O)O)C(=O)O,
36496,Cc1ccc(C2=NO[C@]3(C(=O)Nc4ccccc43)[C@H]2C(=O)c2ccco2)cc1,"(3R)-spiro[indoline-3,5'-(1-(furan-2-yl)-1-((4S,5R)-3-(4-methylphenyl)-1-oxa-2-azacyclopent-2-en-4-yl)methanone)]-2-one",,Cc1ccc(C2=NO[C@]3(C(=O)Nc4ccccc43)C2C(=O)c2ccco2)cc1,
36559,c1cc2nc(c1)COCCN1CCOCCN(CCOC2)CCOCc2cccc(n2)COCC1,,,c1cc2nc(c1)COCCN1CCOCCN(CCOC2)CCOCc2cccc(n2)COCC1,
36837,CCC[C@]12CC[C@@](C)(O)C[C@@H]1CC[C@H]1[C@@H]3CC[C@H](C(=O)Cn4nccn4)[C@@]3(C)CC[C@@H]12,"1-((1S,2S,5R,7S,10S,11S,14S,15S)-5-hydroxy-5,15-dimethyl-2-propylgonan-14-yl)-2-(2H-1,2,3-triazol-2-yl)ethan-1-one",,CCC[C@]12CC[C@@](C)(O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(C(=O)Cn3nccn3)CC[C@@H]12,
37199,O=C(O)CCCCCCCCCCC(=O)NCc1ccc2ccc3cccc4ccc1c2c34,11-(((pyren-11-yl)methyl)carbamoyl)undecanoic acid,,O=C(O)CCCCCCCCCCC(=O)NCc1ccc2ccc3cccc4ccc1c2c34,
37214,CCCC(=O)N1CCC2(CC1)OCCc1cc(C(=O)N[C@@H](C)COC)sc12,"N-((2S)-1-methoxypropan-2-yl)spiro[3-oxa-9-thiabicyclo[4.3.0]nona-1(6),7-diene-2,4'-(1-(piperidin-1-yl)butane)]-1'-one-8-carboxamide",,CCCC(=O)N1CCC2(CC1)OCCc1cc(C(=O)N[C@@H](C)COC)sc12,
37308,CCCOc1ccc2nc(NC(=O)[C@H]3C[C@H]4C=CC=C[C@@H]4O3)sc2c1,"(1S,6R,8R)-N-(4-propoxy-7-thia-9-azabicyclo[4.3.0]nona-1(6),2,4,8-tetraen-8-yl)-7-oxabicyclo[4.3.0]nona-2,4-diene-8-carboxamide",C(CC)OC=1C=CC=2N=C(SC2C1)NC(=O)[C@@H]1O[C@@H]2C=CC=C[C@@H]2C1,CCCOc1ccc2nc(NC(=O)C3C[C@H]4C=CC=C[C@@H]4O3)sc2c1,CCCOc1ccc2nc(NC(=O)C3C[C@H]4C=CC=C[C@H]4O3)sc2c1
37387,CC(C)(C)C(=O)OC1=C[C@]2(C)OC(=O)[C@]13CCC[C@@]31C=C[C@@H]2O1,"(1S,2S,5R,9S)-1-methyl-13-oxo-12,14-dioxatetracyclo[7.2.2.1^{2,5}.0^{5,9}]tetradeca-3,10-dien-10-yl 2,2-dimethylpropanoate",CC(C(=O)OC=1[C@@]23CCC[C@@]24C=C[C@@H]([C@](C1)(OC3=O)C)O4)(C)C,CC(C)(C)C(=O)OC1=C[C@]2(C)OC(=O)[C@]13CCC[C@@]31C=C[C@@H]2O1,CC(C)(C)C(=O)OC1=C[C@]2(C)OC(=O)[C@@]13CCC[C@@]31C=C[C@@H]2O1
37417,CC1(C)[C@@H]2CC[C@]1(C)[C@@]1(C2)NC(=O)c2ccccc2O1,"(3S)-1',7',7'-trimethylspiro[2-oxa-4-azabicyclo[4.4.0]deca-1(10),6,8-triene-3,2'-bicyclo[2.2.1]heptane]-5-one",CC12[C@]3(CC(CC1)C2(C)C)OC2=CC=CC=C2C(N3)=O,CC1(C)[C@@H]2CC[C@]1(C)[C@@]1(C2)NC(=O)c2ccccc2O1,CC1(C)C2CCC1(C)[C@@]1(C2)NC(=O)c2ccccc2O1
37474,Clc1ccc2c3cccc4c3n(c2c1)-c1ccccc1-c1ccccc1-4,,,Clc1ccc2c3cccc4c3n(c2c1)-c1ccccc1-c1ccccc1-4,
37624,CC12CCC(O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,"2-hydroxy-1-(5-hydroxy-2,15-dimethylgonan-14-yl)ethan-1-one",OCC(=O)[C@]12[C@H]3[C@H](CC[C@@H]1CCC2C)[C@H]2CC(CCC2(CC3)O)C,CC12CCC(O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,CC1CCC2(O)CC[C@@H]3[C@H](CC[C@@H]4CCC(C)[C@]43C(=O)CO)[C@H]2C1
37746,C[C@@H]1C2CCC1C1(CC(O)[C@H](O)C1)[C@@H]2N,"(1R)-7'-methylspiro[cyclopentane-4,2'-bicyclo[2.2.1]heptan-3-amine]-1,2-diol",,C[C@@H]1C2CCC1C1(CC(O)[C@H](O)C1)[C@@H]2N,
37766,CC1N(S(C)(=O)=O)c2ccc(C(F)(F)F)cc2CNC(=O)[C@]12CC[C@@H](NC1CCOCC1)C2,"(4S)-3-methyl-2-(methylsulfonyl)-10-(trifluoromethyl)spiro[2,6-diazabicyclo[6.4.0]dodeca-1(8),9,11-triene-4,1'-((1S,3R)-N-(oxan-4-yl)cyclopentan-3-amine)]-5-one",,CC1N(S(C)(=O)=O)c2ccc(C(F)(F)F)cc2CNC(=O)[C@]12CC[C@@H](NC1CCOCC1)C2,
37942,CSCCC(N)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,2-(2-(2-(2-amino-4-(methylsulfanyl)butanamido)propanamido)glutaramido)glutaric acid,,CSCCC(N)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,
37966,Cc1cccc(N(CN2C(=O)[C@H]3[C@@H]4C=C[C@H]([C@H]5C[C@H]45)[C@@H]3C2=O)C(=O)c2ccccc2)c1,"N-(((1S,2S,6S,7S,8S,10S)-3,5-dioxo-4-azatetracyclo[5.3.2.0^{8,10}.0^{2,6}]dodec-11-en-4-yl)methyl)-N-(3-methylphenyl)benzamide",O=C1[C@H]2[C@@H]3[C@H]4C[C@@H]4[C@@H]([C@@H]2C(N1CN(C(C1=CC=CC=C1)=O)C1=CC(=CC=C1)C)=O)C=C3,Cc1cccc(N(Cn2c(O)c3c(c2O)[C@@H]2C=C[C@@H]3[C@H]3C[C@@H]32)C(=O)c2ccccc2)c1,Cc1cccc(N(Cn2c(O)c3c(c2O)[C@H]2C=C[C@H]3[C@H]3C[C@@H]32)C(=O)c2ccccc2)c1
38119,CC(C)(C)SNC1c2nncn2CC12CCN(c1cnc(Sc3ccnc(N)c3Cl)cn1)CC2,"N-((tert-butyl)sulfanyl)spiro[1,3,4-triazabicyclo[3.3.0]octa-2,4-diene-7,4'-(4-((5-(piperidin-1-yl)pyrazin-2-yl)sulfanyl)-3-chloropyridin-2-amine)]-6-amine",,CC(C)(C)SNC1c2nncn2CC12CCN(c1cnc(Sc3ccnc(N)c3Cl)cn1)CC2,
38239,Cc1cc2c(cn1)OC1(C2)CC2(CCN(C)CC2)C1,,,Cc1cc2c(cn1)OC1(C2)CC2(CCN(C)CC2)C1,
38248,CN1CCc2[nH]cnc2C12CCN(C(=O)CC1NC(=O)c3ccccc31)CC2,"9-(2-(3'-methyl-3,7,9-triazaspiro[piperidine-4,2'-bicyclo[4.3.0]nona-1(6),8-diene]-1-yl)-2-oxoethyl)-8-azabicyclo[4.3.0]nona-1,3,5-trien-7-one",,CN1CCc2[nH]cnc2C12CCN(C(=O)CC1NC(=O)c3ccccc31)CC2,
38379,CC1(COc2c3ccccc3cc3cccc(Cl)c23)COC1,3-(((4-chloroanthracen-2-yl)oxy)methyl)-3-methyl-1-oxacyclobutane,ClC1=CC(=CC2=CC3=CC=CC=C3C=C12)OCC1(COC1)C,CC1(COc2c3ccccc3cc3cccc(Cl)c23)COC1,CC1(COc2cc(Cl)c3cc4ccccc4cc3c2)COC1
