index,smiles,name,opsin_smiles,std_original,std_opsin
44235,CCO[C@@H](C(=O)N[C@@H]1C[C@@H]2C[C@@H](NC(=O)C(C)(C)C3CC3)C[C@@H]21)C1CCCC1,"N-((1S,3R,5S,6R)-6-((1R)-(cyclopentyl)(ethoxy)methylcarbonylamino)bicyclo[3.2.0]heptan-3-yl)-2-cyclopropyl-2-methylpropanamide",,CCOC(C(=O)N[C@@H]1C[C@@H]2C[C@@H](NC(=O)C(C)(C)C3CC3)C[C@@H]21)C1CCCC1,
44246,Cc1cc(NC(=O)[C@@H]2C[C@@H]3CC[C@H](C2)[C@@H]3NC(=O)OC(C)(C)C)n(CC2CC2)n1,"tert-butyl (((1R,3R,5S,8R)-3-((1-(cyclopropylmethyl)-3-methyl-1H-pyrazol-5-yl)carbamoyl)bicyclo[3.2.1]octan-8-yl)amino)formate",,Cc1cc(NC(=O)C2C[C@H]3CC[C@@H](C2)[C@H]3NC(=O)OC(C)(C)C)n(CC2CC2)n1,
44292,C[C@H](Sc1nnnn1C1CC1)C(=O)NC(C)(C)CNC(=O)[C@@H](O)C1CCCC1,(2S)-N-(2-((1S)-(cyclopentyl)(hydroxy)methylcarbonylaminomethyl)propan-2-yl)-2-((1-cyclopropyl-1H-tetrazol-5-yl)sulfanyl)propanamide,C1(CCCC1)[C@@H](C(C)(C)NC([C@H](C)SC1=NN=NN1C1CC1)=O)NC(=O)CO,CC(Sc1nnnn1C1CC1)C(=O)NC(C)(C)CNC(=O)C(O)C1CCCC1,CC(Sc1nnnn1C1CC1)C(=O)NC(C)(C)[C@@H](NC(=O)CO)C1CCCC1
44303,Cc1ncn(C)c1C(=O)NC1CC(N(C)C(=O)C[C@H](C)Cc2cccc(F)c2)C1,"N-(3-(((2R)-2-((3-fluorophenyl)methyl)butyryl)(methyl)amino)cyclobutyl)-1,4-dimethyl-1H-imidazole-5-carboxamide",FC=1C=C(C=CC1)C[C@H](C(=O)N(C1CC(C1)NC(=O)C1=C(N=CN1C)C)C)CC,Cc1ncn(C)c1C(=O)NC1CC(N(C)C(=O)C[C@H](C)Cc2cccc(F)c2)C1,CCC(Cc1cccc(F)c1)C(=O)N(C)C1CC(NC(=O)c2c(C)ncn2C)C1
44311,C[C@H](NC(=O)[C@]1(NC(=O)OC(C)(C)C)C[C@@H](O)C1)c1nnc2n1CCC2,"tert-butyl ((3-hydroxy-1-(((1S)-1-(1,3,4-triazabicyclo[3.3.0]octa-2,4-dien-2-yl)ethyl)carbamoyl)cyclobutyl)amino)formate",OC1CC(C1)(C(N[C@@H](C)C=1N2CCCC2=NN1)=O)NC(=O)OC(C)(C)C,C[C@H](NC(=O)[C@]1(NC(=O)OC(C)(C)C)C[C@@H](O)C1)c1nnc2n1CCC2,C[C@H](NC(=O)C1(NC(=O)OC(C)(C)C)CC(O)C1)c1nnc2n1CCC2
44349,CCCCn1ccc(C(=O)N[C@@H]2CCC[C@H]2NC(=O)CC[C@]2(C)CCC(=O)N2)n1,"1-butyl-N-((1R,2R)-2-(2-((2R)-2-methyl-5-oxopyrrolidin-2-yl)ethylcarbonylamino)cyclopentyl)-1H-pyrazole-3-carboxamide",C(CCC)N1N=C(C=C1)C(=O)N[C@H]1[C@@H](CCC1)NC(=O)CC[C@@]1(NC(CC1)=O)C,CCCCn1ccc(C(=O)N[C@@H]2CCC[C@H]2NC(=O)CC[C@]2(C)CCC(=O)N2)n1,CCCCn1ccc(C(=O)N[C@@H]2CCC[C@H]2NC(=O)CC[C@@]2(C)CCC(=O)N2)n1
44356,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]([C@H]1CCSC1(C)C)N(C)Cc1nc(C)no1,"methyl (2S)-2-((1R)-((3R)-2,2-dimethylthiolan-3-yl)(((3-methyl-1-oxa-2,4-diazacyclopenta-2,4-dien-5-yl)methyl)(methyl)amino)methylcarbonylamino)-4-methylpentanoate",,COC(=O)C(CC(C)C)NC(=O)C([C@H]1CCSC1(C)C)N(C)Cc1nc(C)no1,
44367,CC#CCCC(=O)N[C@H]1C[C@@H]2C[C@H](C1)CN(C(=O)c1c(C)sc(C)c1C#N)C2,"N-((1R,5S,7S)-3-((2,5-dimethyl-4-(nitrilomethyl)thiophen-3-yl)carbonyl)-3-azabicyclo[3.3.1]nonan-7-yl)hex-4-ynamide",,CC#CCCC(=O)N[C@@H]1C[C@H]2C[C@@H](C1)CN(C(=O)c1c(C)sc(C)c1C#N)C2,
44376,C[C@@H]1OCC[C@H]1CC(=O)N[C@]1(C(=O)N2CC[C@@](C)(CN(C)C)C2)C[C@H](O)C1,"N-(1-(((3S)-3-((dimethylamino)methyl)-3-methylpyrrolidin-1-yl)carbonyl)-3-hydroxycyclobutyl)-2-((2S,3S)-2-methyloxolan-3-yl)acetamide",CN(C)C[C@]1(CN(CC1)C(=O)C1(CC(C1)O)NC(C[C@H]1[C@@H](OCC1)C)=O)C,C[C@@H]1OCC[C@H]1CC(=O)N[C@]1(C(=O)N2CC[C@@](C)(CN(C)C)C2)C[C@H](O)C1,C[C@@H]1OCC[C@H]1CC(=O)NC1(C(=O)N2CC[C@@](C)(CN(C)C)C2)CC(O)C1
44408,C[C@H]1C[C@H](N[C@]2(c3ncccn3)CCOC2)C[C@@H](C)S1(=O)=O,"(3S)-N-((2R,4S,6S)-2,6-dimethyl-1,1-dioxo-1lambda^6-thiacyclohexan-4-yl)-3-(pyrimidin-2-yl)oxolan-3-amine",,C[C@@H]1C[C@@H](N[C@]2(c3ncccn3)CCOC2)C[C@H](C)S1(=O)=O,
44427,C=Cn1nccc1C(=O)N(C)C[C@H](O)CN(C)C(=O)[C@@H](O)Cc1ccccn1,1-ethenyl-N-((2S)-2-hydroxy-3-(((1S)-1-hydroxy-2-(pyridin-2-yl)propionyl)(methyl)amino)propyl)-N-methyl-1H-pyrazole-5-carboxamide,,C=Cn1nccc1C(=O)N(C)C[C@H](O)CN(C)C(=O)C(O)Cc1ccccn1,
44462,Cc1nc(O)cc(C(=O)N[C@H]2C[C@@](C)(NC(=O)CCC(C)(F)F)C2)n1,"N-(3-(3,3-difluorobutylcarbonylamino)-3-methylcyclobutyl)-6-hydroxy-2-methylpyrimidine-4-carboxamide",FC(CCC(=O)NC1(CC(C1)NC(=O)C1=NC(=NC(=C1)O)C)C)(C)F,Cc1nc(=O)cc(C(=O)N[C@H]2C[C@@](C)(NC(=O)CCC(C)(F)F)C2)[nH]1,Cc1nc(=O)cc(C(=O)NC2CC(C)(NC(=O)CCC(C)(F)F)C2)[nH]1
44498,CCSCc1cc(C(=O)N[C@H]2C[C@@](C)(NC(=O)c3ccsc3Cl)C2)no1,N-(3-(2-chlorothiophen-3-ylcarbonylamino)-3-methylcyclobutyl)-5-((ethylsulfanyl)methyl)isoxazole-3-carboxamide,ClC=1SC=CC1C(=O)NC1(CC(C1)NC(=O)C1=NOC(=C1)CSCC)C,CCSCc1cc(C(=O)N[C@H]2C[C@@](C)(NC(=O)c3ccsc3Cl)C2)no1,CCSCc1cc(C(=O)NC2CC(C)(NC(=O)c3ccsc3Cl)C2)no1
44503,CCOc1ccc(NC(=O)CO[C@H]2C[C@@H](NC(=O)CC3C[C@@H]4C[C@H]4C3)C2)cc1,"2-((cis-3-(((1R,5R)-bicyclo[3.1.0]hexan-3-yl)methylcarbonylamino)cyclobutyl)oxy)-N-(4-ethoxyphenyl)acetamide",[C@H]12CC(C[C@H]2C1)CC(=O)N[C@H]1C[C@H](C1)OCC(=O)NC1=CC=C(C=C1)OCC,CCOc1ccc(NC(=O)CO[C@H]2C[C@@H](NC(=O)CC3C[C@@H]4C[C@H]4C3)C2)cc1,CCOc1ccc(NC(=O)CO[C@H]2C[C@@H](NC(=O)CC3C[C@H]4C[C@@H]4C3)C2)cc1
44523,C=C=CCCC(=O)NC[C@H]1C[C@](F)(CNC(=O)c2c([N+](=O)[O-])cnn2C)C1,"N-((3-fluoro-3-(1-methyl-4-nitro-1H-pyrazol-5-ylcarbonylaminomethyl)cyclobutyl)methyl)hexa-4,5-dienamide",FC1(CC(C1)CNC(CCC=C=C)=O)CNC(=O)C1=C(C=NN1C)[N+](=O)[O-],C=C=CCCC(=O)NC[C@H]1C[C@](F)(CNC(=O)c2c([N+](=O)[O-])cnn2C)C1,C=C=CCCC(=O)NCC1CC(F)(CNC(=O)c2c([N+](=O)[O-])cnn2C)C1
44605,CC[C@H](C)CCCC(=O)NCCOCC(=O)NC[C@@H]1[C@H]2CCCC[C@H]21,"(5S)-N-(2-((2-((((1R,6S,7R)-bicyclo[4.1.0]heptan-7-yl)methyl)amino)-2-oxoethyl)oxy)ethyl)-5-methylheptanamide",,CC[C@H](C)CCCC(=O)NCCOCC(=O)NC[C@H]1[C@@H]2CCCC[C@@H]21,
44619,C[C@@H](CC(=O)N[C@H]1C[C@](C)(NC(=O)C=C(C2CC2)C2CC2)C1)P(C)(C)=O,"(3S)-N-(3-(2,2-dicyclopropylethenylcarbonylamino)-3-methylcyclobutyl)-3-(dimethyloxophosphanyl)butanamide",C1(CC1)C(=CC(=O)NC1(CC(C1)NC(C[C@H](C)P(=O)(C)C)=O)C)C1CC1,C[C@@H](CC(=O)N[C@H]1C[C@](C)(NC(=O)C=C(C2CC2)C2CC2)C1)P(C)(C)=O,C[C@@H](CC(=O)NC1CC(C)(NC(=O)C=C(C2CC2)C2CC2)C1)P(C)(C)=O
44631,C[C@@H]1[C@@H](C(=O)N2[C@H]3CC[C@@H]2C[C@@H](CNC(=O)c2ccc4c(c2)CCN4)C3)C1(F)F,"N-(((1R,3S,5S)-8-(((1S,3R)-2,2-difluoro-3-methylcyclopropyl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-7-azabicyclo[4.3.0]nona-1(6),2,4-triene-3-carboxamide",,C[C@@H]1C(C(=O)N2[C@@H]3CC[C@H]2C[C@H](CNC(=O)c2ccc4c(c2)CCN4)C3)C1(F)F,
44702,CCc1noc(CCC(=O)NCCCC[C@@H](C)NC(=O)[C@@H]2C[C@H](C)O[C@H](C)C2)n1,"N-((5R)-5-((2R,4R,6S)-2,6-dimethyl-oxan-4-ylcarbonylamino)hexyl)-3-(3-ethyl-1-oxa-2,4-diazacyclopenta-2,4-dien-5-yl)propanamide",,CCc1noc(CCC(=O)NCCCC[C@@H](C)NC(=O)C2C[C@@H](C)O[C@@H](C)C2)n1,
44717,C=CCCC1(C(=O)NC[C@H]2CCN(C(=O)[C@@H]3[C@H]4CCC[C@H]43)C2)CCCC1,"N-(((3R)-1-(((1R,5S,6R)-bicyclo[3.1.0]hexan-6-yl)carbonyl)pyrrolidin-3-yl)methyl)-1-(but-3-en-1-yl)cyclopentanecarboxamide",,C=CCCC1(C(=O)NC[C@H]2CCN(C(=O)C3[C@H]4CCC[C@@H]34)C2)CCCC1,
44752,O=C(NC[C@H]1C[C@@H]2C[C@@H]2C1)N1Cc2cnc(C3CC3)nc2C1,"N-(((1R,3S,5S)-bicyclo[3.1.0]hexan-3-yl)methyl)-3-cyclopropyl-2,4,8-triazabicyclo[4.3.0]nona-1(6),2,4-triene-8-carboxamide",,O=C(NC[C@H]1C[C@@H]2C[C@@H]2C1)N1Cc2cnc(C3CC3)nc2C1,
44826,C[C@@H](NC(N)=O)C(=O)NC[C@]1(F)C[C@H](NC(=O)C#CC2(C)COC2)C1,N-(3-((1R)-1-(carbamoylamino)ethylcarbonylaminomethyl)-3-fluorocyclobutyl)-3-(3-methyl-1-oxacyclobutan-3-yl)prop-2-ynamide,C(N)(=O)N[C@H](C)C(=O)NCC1(CC(C1)NC(C#CC1(COC1)C)=O)F,CC(NC(N)=O)C(=O)NC[C@]1(F)C[C@H](NC(=O)C#CC2(C)COC2)C1,CC(NC(N)=O)C(=O)NCC1(F)CC(NC(=O)C#CC2(C)COC2)C1
44834,Cc1n[nH]c(C)c1C(=O)N(C)CCCCCNC(=O)[C@@H]1[C@@H]2C[C@H]2[C@H]2C[C@H]21,"3,5,N-trimethyl-N-(5-((1R,2S,4R,5R,6R)-tricyclo[4.1.0.0^{2,4}]heptan-5-ylcarbonylamino)pentyl)-1H-pyrazole-4-carboxamide",,Cc1n[nH]c(C)c1C(=O)N(C)CCCCCNC(=O)C1[C@@H]2C[C@@H]2[C@@H]2C[C@@H]12,
44852,O=C(NCC#CCNC(=O)[C@H](O)c1ccsc1)C1C2CCC1CC2,N-(4-((1R)-(hydroxy)(thiophen-3-yl)methylcarbonylamino)but-2-yn-1-yl)bicyclo[2.2.1]heptane-7-carboxamide,,O=C(NCC#CCNC(=O)C1C2CCC1CC2)C(O)c1ccsc1,
44879,CCCN(CCNC(=O)[C@@H](C1CC1)N1CCCC1)C(=O)CCc1ccncc1,N-(2-((1R)-(cyclopropyl)pyrrolidin-1-ylmethylcarbonylamino)ethyl)-N-propyl-3-(pyridin-4-yl)propanamide,,CCCN(CCNC(=O)C(C1CC1)N1CCCC1)C(=O)CCc1ccncc1,
44936,COC(C)(C)C(=O)NC[C@H]1C[C@](F)(CNC(=O)c2ccc(C3CCC3)cc2)C1,N-((3-(4-cyclobutylphenylcarbonylaminomethyl)-3-fluorocyclobutyl)methyl)-2-methoxy-2-methylpropanamide,C1(CCC1)C1=CC=C(C=C1)C(=O)NCC1(CC(C1)CNC(C(C)(C)OC)=O)F,COC(C)(C)C(=O)NC[C@H]1C[C@](F)(CNC(=O)c2ccc(C3CCC3)cc2)C1,COC(C)(C)C(=O)NCC1CC(F)(CNC(=O)c2ccc(C3CCC3)cc2)C1
